Cluster,Age,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Children,Tenure
0,47.80442374854482,72416.10942956926,49.55064027939464,606.7357392316648,57.72991850989523,371.7892898719441,81.953434225844,59.36903376018626,77.11757857974389,1.961583236321304,5.770663562281723,5.415599534342259,8.585564610011641,3.616996507566938,0.470314318975553,321.7124563445867
1,45.19261404779146,39686.913106444605,48.83490224475018,115.59015206372194,6.753801593048515,39.53729181752353,9.890658942795076,6.968139029688632,23.43591600289645,2.551049963794352,3.0362056480811006,0.9493120926864591,4.051412020275163,6.373642288196959,1.2490948587979724,360.16292541636494
